X,Y,POI_ID,NAME,UNIT_SUITE,ADDRESS,DELIV_MODE,CITY,MAF,PROV,POST_CODE,LOCATION,PHONE,FAX,TOLL_FREE,WEBSITE,EPOI_TYPE,CAF,SIC_1,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,NAICS_1,NAICS_2,NAICS_3,NAICS_4,NAICS_5,SIC_MJ_GRP,SIC_DIV,X,Y,PREC_CODE,ATTRIBCODE,STATUS,COMM_NAME,GRP_IND,FOOD_TYPE
-123.103090464,49.338241545499997,POI1946432,PETER RABBIT MARKET,,3171 EDGEMONT BLVD,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7R 2N8,0.000000,604-985-3556,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.103090,49.338242,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.100834655,49.260942311100003,POI1913312,12TH & MAIN CHEVRON SELF-SERVE,,2748 MAIN ST,0.000000,VANCOUVER,Vancouver,BC,V5T 3E8,0.000000,604-874-2120,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.100835,49.260942,4,2,0.000000,0.000000,0.000000,Gas Stations
-123.04482,49.250857,POI1910330,P&D AUTOMOTIVE LTD,,2895 E 22 AVE,0.000000,VANCOUVER,Vancouver,BC,V5M 2Y1,0.000000,604-438-5519,604-438-0047,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.044820,49.250857,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.159303,49.146558,POI1941394,GENE'S SUPERMARKET,,9171 NO 2 RD,0.000000,RICHMOND,Richmond,BC,V7E 2C9,0.000000,604-277-7319,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.159303,49.146558,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.3904823,49.8888826,POI5149595,COOPER'S FOODS,,301 HWY 33 W,0.000000,KELOWNA,Kelowna,BC,V1X 1X8,0.000000,250-765-5690,250-765-8867,0.000000,,0.000000,ADD990996,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-119.390482,49.888883,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.386509,49.899758,POI5149599,RUTLAND CONVENIENCE STORE,,885 RUTLAND RD N,0.000000,KELOWNA,Kelowna,BC,V1X 3B6,0.000000,250-451-9334,250-451-9335,0.000000,,0.000000,ADD803865,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-119.386509,49.899758,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-121.958683,49.16581,POI4698406,SAFEWAY TICKET CENTRE,,45850 YALE RD W,0.000000,CHILLIWACK,Chilliwack,BC,V2P 2N9,0.000000,604-393-0760,,0.000000,,0.000000,ADD898811,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-121.958683,49.165810,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.271359,50.679036,POI3014256,FALCON CORNER STORE,,2020 G FALCON RD,0.000000,KAMLOOPS,Kamloops,BC,V2C 4J3,0.000000,250-314-1668,250-314-0505,0.000000,,0.000000,ADD979020,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-120.271359,50.679036,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-116.756818,49.440403,POI4637181,DESTINY BAY GROCERS,,11942 HWY 3A,0.000000,CENTRAL KOOTENAY A,Central Kootenay,BC,V0B 1A0,0.000000,250-223-8055,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-116.756818,49.440403,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.341927,50.771979,POI3800371,COOPER'S FOODS,,3435 WESTSYDE RD,0.000000,KAMLOOPS,Kamloops,BC,V2B 7H1,0.000000,250-579-5414,250-579-8278,0.000000,,0.000000,ADD1223019,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-120.341927,50.771979,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.351274,50.666208,POI3800380,SAVE ON FOODS,,1210 SUMMIT DR,0.000000,KAMLOOPS,Kamloops,BC,V2C 6M1,0.000000,250-374-6685,,0.000000,http://www.saveonfoods.com,0.000000,ADD990295,54110000,51410000,00000000,00000000,00000000,00000000,44511,42241,00000,00000,00000,54,G,-120.351274,50.666208,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.078902,49.090019,POI1899095,LADNER CHEVRON SERVICE,,5206 LADNER TRUNK RD,0.000000,DELTA,Delta,BC,V4K 1W3,0.000000,604-946-4461,,0.000000,,0.000000,,55410000,75380000,29110000,59840000,13210000,00000000,44719,811111,32411,454312,211112,55,G,-123.078902,49.090019,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.04595236,49.236339091300003,POI1912065,METRO TOWN PANTRY,,2918 KINGSWAY,0.000000,VANCOUVER,Vancouver,BC,V5R 5J3,0.000000,604-437-0822,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.045952,49.236339,4,2,0.000000,0.000000,0.000000,Gas Stations
-122.66489,49.165352,POI4109665,MARKETPLACE IGA,,20159 88 AVE,0.000000,LANGLEY,Langley,BC,V1M 0A4,0.000000,604-882-8411,,0.000000,http://marketplaceiga.com,0.000000,ADD853650,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.664890,49.165352,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-125.26828298300001,50.043628430299997,POI1973095,DUNCAN BAY STORE & SERVICE,,3930 ISLAND HIGHWAY 19A,0.000000,CAMPBELL RIVER,CAMPBELL RIVER,BC,V9W 2J2,0.000000,250-287-4716,250-286-3237,0.000000,,0.000000,ADD1225368,58120000,79990000,54110000,55410000,78410000,00000000,44511,71329,44719,53223,45111,58,G,-125.268283,50.043628,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.12828,49.18469,POI3451628,SUSHI HOUSE,,3779 SEXSMITH RD,0.000000,RICHMOND,Richmond,BC,V6X 3Z9,0.000000,604-233-1015,604-233-1017,0.000000,,0.000000,ADD805609,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.128280,49.184690,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.184123797,50.447387809,POI1826204,GOLDEN DRAGON RESTAURANT,,3350 SMITH DR,0.000000,ARMSTRONG,Armstrong,BC,V0E 1B1,0.000000,250-546-9300,,0.000000,,0.000000,,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-119.184124,50.447388,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.065810302,49.274022999700001,POI1910053,ONE STOP SHOP,,1191 VICTORIA DR,0.000000,VANCOUVER,Vancouver,BC,V5L 4G4,0.000000,778-230-7033,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.065810,49.274023,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.107462594,49.280720654500001,POI1920641,MINI MARKET,,416 ABBOTT ST,0.000000,VANCOUVER,Vancouver,BC,V6B 2L1,0.000000,604-689-5337,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.107463,49.280721,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.115289386,49.255075199799997,POI1917172,CAMBIE GENERAL STORE,,3399 CAMBIE ST,0.000000,VANCOUVER,Vancouver,BC,V5Z 2W6,0.000000,604-876-1010,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.115289,49.255075,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.801196,49.192827,POI1890979,GUILDFORD CHEVRON SELF SERVE,,10483 152 ST,0.000000,SURREY,Surrey,BC,V3R 7M8,0.000000,604-581-3035,,0.000000,,0.000000,ADD1238005,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.801196,49.192827,2,2,0.000000,0.000000,0.000000,Gas Stations
-119.625662,49.830197,POI1901841,HY-MART,,3676 OLD OKANAGAN HWY,0.000000,WESTBANK,West Kelowna,BC,V4T 1P6,0.000000,250-768-3094,250-768-3094,0.000000,http://hymart.ca,0.000000,,54110000,59410000,59940000,00000000,00000000,00000000,44511,45111,451212,00000,00000,54,G,-119.625662,49.830197,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.9148497,49.2647518,POI1903560,MOUNTAIN VILLAGE MARKET,,8650 CINNAMON DR,0.000000,BURNABY,Burnaby,BC,V5A 4H7,0.000000,604-421-8855,,0.000000,,0.000000,ADD775630,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.914850,49.264752,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.86826,49.177449,POI1892884,CEDAR HILLS CHEVRON,,9609 128 ST,0.000000,SURREY,Surrey,BC,V3T 2X8,0.000000,604-581-8204,,0.000000,http://www.chevron.ca/default.htm,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.868260,49.177449,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.030004398,49.214450665400001,POI1912593,VILLAGE MARKET,,7755 CHAMPLAIN CRES,0.000000,VANCOUVER,Vancouver,BC,V5S 4J6,0.000000,604-435-9343,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.030004,49.214451,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.95581543,49.258928281499998,POI1903526,BAINBRIDGE MART,,2844 BAINBRIDGE AVE,0.000000,BURNABY,Burnaby,BC,V5A 3W7,0.000000,604-420-1707,,0.000000,,0.000000,ADD929095,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.955815,49.258928,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.091778,49.210588,POI1914800,FRASER & MARINE ESSO,,688 SE MARINE DR,0.000000,VANCOUVER,Vancouver,BC,V5X2T4,0.000000,604-325-5833,604-325-5848,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.091778,49.210588,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.009948,49.232343,POI1907036,KINGSWAY GROCERY,,4277 KINGSWAY,0.000000,BURNABY,Burnaby,BC,V5H 3Z2,0.000000,604-435-4818,,0.000000,,0.000000,ADD817581,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.009948,49.232343,1,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.338523,50.77889,POI4119012,BALMORAL STORE,,3107 TRANS-CANADA HWY,0.000000,TAPPEN,NORTH BAY 5,BC,,0.000000,250-835-4335,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-119.338523,50.778890,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.365123,50.591203,POI4119016,SILVER CREEK STORE,,948 SALMON RIVER RD,0.000000,COLUMBIA-SHUSWAP D,Columbia Shuswap,BC,V1E 3G3,0.000000,250-832-4465,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-119.365123,50.591203,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-130.302062,54.320601,POI1951469,HENRY'S B-Y MARKET LTD,,1048 HAYS COVE AVE,0.000000,PRINCE RUPERT,Prince Rupert,BC,V8J 2G9,0.000000,250-624-4128,,0.000000,,0.000000,,54110000,78410000,00000000,00000000,00000000,00000000,44511,53223,00000,00000,00000,54,G,-130.302062,54.320601,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.333671,48.445917,POI1956123,LANSDOWNE CHEVRON,,1696 HILLSIDE AVE,0.000000,VICTORIA,Victoria,BC,V8T 2C5,0.000000,250-595-6611,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.333671,48.445917,2,2,0.000000,0.000000,0.000000,Gas Stations
-124.990012,49.683602,POI1967429,PETRO-CANADA,,1723 CLIFFE AVE,0.000000,COURTENAY,Courtenay,BC,V9N 2K7,0.000000,250-338-5500,,0.000000,http://www.petro-canada.ca,0.000000,ADD824836,55410000,00000000,00000000,00000000,00000000,00000000,44719,811192,23499,44511,42172,55,G,-124.990012,49.683602,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.92871940000001,49.1495185,POI1969345,TUYTAXUN GENERAL STORE LTD,,1145 TOTEM ST,0.000000,NANAIMO,Nanaimo Town 1,BC,V9R 1H1,0.000000,250-753-4214,250-753-4217,0.000000,,0.000000,ADD911503,54110000,59930000,00000000,00000000,00000000,00000000,44511,453991,00000,00000,00000,54,G,-123.928719,49.149518,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.3640973,48.4387115,POI1956020,MIXER FOOD MART,,797 HILLSIDE AVE,0.000000,VICTORIA,Victoria,BC,V8T 1Z5,0.000000,250-388-9116,,0.000000,,0.000000,ADD988603,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.364097,48.438711,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.367006,48.437779,POI1956728,GOVERNMENT & DOUGLAS SELF SERVE,,2670 DOUGLAS ST,0.000000,VICTORIA,Victoria,BC,V8T 4M1,0.000000,250-386-2312,,0.000000,,0.000000,ADD832185,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.367006,48.437779,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.032858,49.305779,POI1942466,MAIN STREET TOWN PANTRY,,1490 MAIN ST,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7J 1C8,0.000000,604-988-1614,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.032858,49.305779,1,2,0.000000,0.000000,0.000000,Gas Stations
-130.318081,54.313879,POI1951553,MCBRIDE ST MARKET,,505 MCBRIDE ST,0.000000,PRINCE RUPERT,Prince Rupert,BC,V8J 3G5,0.000000,250-624-4304,,0.000000,,0.000000,ADD922180,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-130.318081,54.313879,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-124.9942175,49.7248805,POI1967997,COURTENAY COUNTRY MARKET,,5352 ISLAND HWY N,0.000000,COURTENAY,COMOX VALLEY,BC,V9J 1S9,0.000000,250-338-7531,250-338-9077,0.000000,,0.000000,ADD1227947,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-124.994218,49.724880,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.367222173,48.429184970800002,POI1959319,QUONLEY'S GIFTS & GROCERY,,1628 GOVERNMENT ST,0.000000,VICTORIA,Victoria,BC,V8W 1Z3,0.000000,250-383-0623,,0.000000,,0.000000,,54110000,54310000,59990000,59470000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.367222,48.429185,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.361324448,48.430865938499998,POI1955795,SZECHUAN RESTAURANT,,853 CALEDONIA AVE,0.000000,VICTORIA,Victoria,BC,V8T 1E6,0.000000,250-384-0224,250-384-5651,0.000000,http://szechuanonline.com,0.000000,,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-123.361324,48.430866,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.107278,49.324123,POI1945742,PEMBERTON SHELL,,1198 MARINE DR,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7P 1S8,0.000000,604-985-1304,,0.000000,,0.000000,ADD772353,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.107278,49.324123,1,2,0.000000,0.000000,0.000000,Gas Stations
-123.317388,48.420452,POI1955570,DEMITASSE BAKERY STORE,,2164 MCNEILL AVE,0.000000,VICTORIA,Oak Bay,BC,V8S 2Y3,0.000000,250-598-6668,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,311813,311812,00000,00000,54,G,-123.317388,48.420452,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.405725,48.649206,POI1952441,SIDNEY CHEVRON TOWN PANTRY,,2260 BEACON AVE,0.000000,SIDNEY,Sidney,BC,V8L 1X1,0.000000,250-656-2353,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.405725,48.649206,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.332278,48.4683,POI1954489,GORDON HEAD SHELL,,3949 SHELBOURNE ST,0.000000,SAANICH,Saanich,BC,V8P 4J2,0.000000,250-721-1903,250-721-0160,0.000000,,0.000000,ADD785602,54110000,55410000,00000000,00000000,00000000,00000000,44511,44719,00000,00000,00000,54,G,-123.332278,48.468300,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.185358,49.26407,POI1932380,POINT GREY TOWN PANTRY,,3692 BROADWAY W,0.000000,VANCOUVER,Vancouver,BC,V6R 2B7,0.000000,604-733-2383,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.185358,49.264070,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.115704,49.33429,POI1946558,CANYON CHEVRON SELF SERVE,,2698 CAPILANO RD,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7R 4H3,0.000000,604-987-8821,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.115704,49.334290,1,2,0.000000,0.000000,0.000000,Gas Stations
-123.1303169,49.2109868,POI1931696,NIGHT & DAY GROCERY,,8265 OAK ST,0.000000,VANCOUVER,Vancouver,BC,V6P 4A8,0.000000,604-261-1357,,0.000000,,0.000000,ADD812063,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.130317,49.210987,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.032643,49.305055,POI65728,MAIN & MOUNTAIN PETRO CANADA,,185 MOUNTAIN HWY,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7J 2K6,0.000000,604-988-8904,604-987-4430,0.000000,http://www.petro-canada.ca,0.000000,ADD890777,55410000,00000000,00000000,00000000,00000000,00000000,44719,811192,23499,44511,42172,55,G,-123.032643,49.305055,1,2,0.000000,0.000000,0.000000,Gas Stations
-124.983201,49.676415,POI84352,COURTENAY SHELL,,2591 CLIFFE AVE,0.000000,COURTENAY,Courtenay,BC,V9N 2L5,0.000000,250-334-3433,,0.000000,,0.000000,ADD936930,54110000,55410000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,54,G,-124.983201,49.676415,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.29717733,48.461116532200002,POI1954056,FOR GOOD MEASURE,,3831 CADBORO BAY RD,0.000000,VICTORIA,Saanich,BC,V8N 4G1,0.000000,250-477-6811,,0.000000,http://www.forgoodmeasure.ca,0.000000,,54110000,54990000,00000000,00000000,00000000,00000000,44511,446191,00000,00000,00000,54,G,-123.297177,48.461117,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.62233790000001,49.8344126,POI5149596,EXTRA FOODS,,2341 BERING RD,0.000000,WESTBANK,Tsinstikeptum  9,BC,V4T 2P4,0.000000,250-707-0132,,0.000000,,0.000000,ADD940537,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-119.622338,49.834413,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.386916,48.491657,POI4801103,COUNTRY GROCER - ROYAL OAK SHOPPING CENTRE - BAKERY,,4420 W SAANICH RD,0.000000,SAANICH,Saanich,BC,V8Z 3E9,0.000000,250-708-3912,250-479-5537,0.000000,,0.000000,ADD841982,54110000,00000000,00000000,00000000,00000000,00000000,44511,311813,311812,00000,00000,54,G,-123.386916,48.491657,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.089390235,49.262388211800001,POI1982509,SAMMY'S MARKETERIA,,680 E BROADWAY,0.000000,VANCOUVER,Vancouver,BC,V5T 1X6,0.000000,604-876-7185,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.089390,49.262388,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.340733,50.676055,POI3014825,SAVE ON FOODS,,,0.000000,KAMLOOPS,KAMLOOPS,BC,,0.000000,250-374-5558,,0.000000,,0.000000,,59120000,00000000,00000000,00000000,00000000,00000000,44511,42241,00000,00000,00000,59,G,-120.340733,50.676055,8,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.57236,49.876834,POI4005202,ROSEVALLEY DELI,,2081 MCDOUGALL RD,0.000000,KELOWNA,West Kelowna,BC,V1Z 4A2,0.000000,250-769-3990,,0.000000,,0.000000,ADD883411,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-119.572360,49.876834,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-124.943722,49.688038,POI3513042,ASPEN CO-OP GAS BAR,,699 ASPEN RD,0.000000,COMOX,Comox,BC,V9M 4H6,0.000000,250-339-1955,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-124.943722,49.688038,2,2,0.000000,0.000000,0.000000,Gas Stations
-122.713018,49.118907,POI4109298,CLOVERDALE SUPERSTOP EXPRESS,,18383 64 AVE,0.000000,SURREY,Surrey,BC,V3S 0M3,0.000000,604-574-1722,604-574-1852,0.000000,,0.000000,ADD932937,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.713018,49.118907,2,2,0.000000,0.000000,0.000000,Gas Stations
-116.620595708,49.242827189499998,POI4637185,SIRDAR GENERAL STORE,,8050 HIGHWAY 3 A,0.000000,SIRDAR,CENTRAL KOOTENAY,BC,V0B 2C0,0.000000,250-866-6811,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-116.620596,49.242827,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.788516,50.107652,POI3800373,COOPER'S FOODS,,1700 GARCIA ST,0.000000,MERRITT,Merritt,BC,,0.000000,250-378-5564,250-378-9281,0.000000,,0.000000,ADD873797,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-120.788516,50.107652,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.686908,50.820462,POI4456564,ADAMS LAKE STORE,,8774 HOLDING RD,0.000000,CHASE,CHASE,BC,,0.000000,250-679-8904,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-119.686908,50.820462,8,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.027281,51.641017,POI4456567,DEE'S GENERAL STORE,,1537 BRCH ISLD LST C RD,0.000000,CLEARWATER,CLEARWATER,BC,V0E 1N0,0.000000,250-674-3957,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-120.027281,51.641017,8,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.12879,49.2263,POI4662660,ESSO SERVICE STATION,,6525 OAK ST,0.000000,VANCOUVER,Vancouver,BC,V6P 3Z3,0.000000,604-261-1007,,0.000000,,0.000000,ADD829672,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.128790,49.226300,2,2,0.000000,0.000000,0.000000,Gas Stations
